Date,Close,liquidity_1m,downside_dev_6m,volatility_3m,momentum_3m,momentum_6m,symbol,downside_risk_score,volatility_score,momentum_3m_z,momentum_6m_z,liquidity_1m_z,downside_risk_score_z,volatility_score_z,spy_close,spy_return_1m,spy_drawdown,vix_close,vix_change_1m,vix_regime,next_month_return,momentum_score_z,fixed_weight_score,momentum_score_z_weight,liquidity_1m_z_weight,downside_risk_score_z_weight,volatility_score_z_weight,xgboost_ic_score,portfolio_weight,weighted_return
2010-11-30,18.647480010986328,20.233511204835743,0.0086202144600771,0.0113339692980378,0.2304356001158869,0.1929419285413551,XLE,-0.0086202144600771,-0.0113339692980378,1.42631886926228,1.4624916065711433,1.1481885468596449,-0.2327432160675414,-0.5473571070189592,89.92472839355469,0.0,0.0,23.540000915527344,0.1103773617158796,high_vix,0.09318437297029147,1.4444052379167116,0.4827450345281705,0.35,0.15,0.25,0.25,0.4827450345281705,0.3333333333333333,0.031061457656763825
2010-11-30,18.659772872924805,18.612117042574265,0.0052991218529484,0.0061089420039266,0.0771140318310914,0.0901948937073087,XLP,-0.0052991218529484,-0.0061089420039266,-0.7043142043679026,-0.2523516430238365,-1.0584483676047292,1.620064205901579,1.4139219475971487,89.92472839355469,0.0,0.0,23.540000915527344,0.1103773617158796,high_vix,0.04399579069813786,-0.47833292369586955,0.43231275994041823,0.35,0.15,0.25,0.25,0.43231275994041823,0.3333333333333333,0.014665263566045953
2010-11-30,9.752969741821287,19.06668305436575,0.0079324560399887,0.0092363854490546,0.1617479366416587,0.1146771111410485,XLK,-0.0079324560399887,-0.0092363854490546,0.4718007986100939,0.1562554313231264,-0.4398066054554764,0.1509509641327706,0.2399971089003218,89.92472839355469,0.0,0.0,23.540000915527344,0.1103773617158796,high_vix,0.055556077064712106,0.31402811496661015,0.14167586767826518,0.35,0.15,0.25,0.25,0.14167586767826518,0.3333333333333333,0.018518692354904033
2010-12-31,20.385133743286133,19.790733518546595,0.0064891753158753,0.0101488567816226,0.222860927797907,0.3862471051435219,XLE,-0.0064891753158753,-0.0101488567816226,1.7139579510626988,1.3837362096756194,1.1344473090944158,-0.100994445982046,-0.6405208214110449,95.93638610839844,0.0668521086717526,0.0,17.75,-0.2459643453840382,high_vix,0.07179490106413167,1.5488470803691592,0.5268847576450953,0.35,0.15,0.25,0.25,0.5268847576450953,0.3333333333333333,0.023931633688043887
2010-12-31,19.480724334716797,18.304783306383577,0.0039669645817549,0.0054997341867224,0.0604723554279134,0.1677181664916263,XLP,-0.0039669645817549,-0.0054997341867224,-0.714616745393149,-0.7398936764802548,-0.9819542816100324,1.6363886046366405,1.2531649218586864,95.93638610839844,0.0668521086717526,0.0,17.75,-0.2459643453840382,high_vix,-0.014670274959343033,-0.7272552109367019,0.3205559155544812,0.35,0.15,0.25,0.25,0.3205559155544812,0.3333333333333333,-0.004890091653114344
2010-12-31,15.56857967376709,18.769573356337503,0.006751853858429,0.0078056052871091,0.1263292282109029,0.2959710264858604,XLY,-0.006751853858429,-0.0078056052871091,0.2702945232647798,0.5064474632741345,-0.3199654794184686,-0.2819362052967069,0.3139349619067079,95.93638610839844,0.0668521086717526,0.0,17.75,-0.2459643453840382,high_vix,-0.006148054507612577,0.3883709932694571,0.09593471488403994,0.35,0.15,0.25,0.25,0.09593471488403994,0.3333333333333333,-0.0020493515025375255
2011-01-31,21.848682403564453,20.22424819613744,0.0062217471653665,0.0106637083232433,0.2403004569133988,0.3709730292370867,XLE,-0.0062217471653665,-0.0106637083232433,2.0390293934788324,2.0834279747888464,1.195119850194958,-0.1358042505119096,-0.9199319367630728,98.17172241210938,0.0233001929130958,0.0,19.530000686645508,0.100281728825099,high_vix,0.07368388063136089,2.061228684133839,0.6367639701573418,0.35,0.15,0.25,0.25,0.6367639701573418,0.3333333333333333,0.02456129354378696
2011-01-31,19.194936752319336,18.615760808716683,0.0037311937487256,0.0052994671387068,0.0125902722591413,0.0874719167840998,XLP,-0.0037311937487256,-0.0052994671387068,-1.0147543963743233,-0.9731388135382568,-0.9773378191457166,1.5590068804026278,1.29778984824278,98.17172241210938,0.0233001929130958,0.0,19.530000686645508,0.100281728825099,high_vix,0.029085100621790705,-0.9939466049562901,0.21971719755479296,0.35,0.15,0.25,0.25,0.21971719755479296,0.3333333333333333,0.009695033540596901
2011-01-31,27.274200439453125,19.48625386463464,0.0063224278497752,0.008443953412368,0.131918990282833,0.2086754608689609,XLI,-0.0063224278497752,-0.008443953412368,0.5855433914387197,0.3336170022392246,0.1983688293653443,-0.2043170330379947,-0.0022254702058403,98.17172241210938,0.0233001929130958,0.0,19.530000686645508,0.100281728825099,high_vix,0.02124782230696165,0.4595801968389721,0.13897276748748313,0.35,0.15,0.25,0.25,0.13897276748748313,0.3333333333333333,0.007082607435653883
2011-02-28,23.45857810974121,20.481321434096213,0.0052615551365671,0.0097776249761784,0.258002587798479,0.5478911690651602,XLE,-0.0052615551365671,-0.0097776249761784,2.146252628774782,2.017234094938772,1.4997656523626308,0.0135760012444287,-0.9292694871088106,101.58195495605467,0.0347374219393816,0.0,18.350000381469727,-0.0604198803732074,high_vix,0.01882494836390225,2.081743361856777,0.7246516530381709,0.35,0.15,0.25,0.25,0.7246516530381709,0.3333333333333333,0.006274982787967416
2011-02-28,19.753223419189453,18.66176583130527,0.0031904798997564,0.0045196352302873,0.0585993491834639,0.1402322130927702,XLP,-0.0031904798997564,-0.0045196352302873,-1.0268136530116636,-0.9331660495346396,-1.0124462376375816,1.484400173617214,1.445656622171364,101.58195495605467,0.0347374219393816,0.0,18.350000381469727,-0.0604198803732074,high_vix,0.012459182158086612,-0.9799898512731515,0.23765081535590427,0.35,0.15,0.25,0.25,0.23765081535590427,0.3333333333333333,0.004153060719362204
2011-02-28,27.85371780395508,19.759286311977068,0.0053665286026869,0.007900106628603,0.1407269753261455,0.3263095715019688,XLI,-0.0053665286026869,-0.007900106628603,0.2800678356066605,0.413554431128401,0.5028710172093019,-0.06097344470639,-0.0812329636839109,101.58195495605467,0.0347374219393816,0.0,18.350000381469727,-0.0604198803732074,high_vix,0.02230334504980691,0.3468111333675308,0.16126294716245584,0.35,0.15,0.25,0.25,0.16126294716245584,0.3333333333333333,0.007434448349935637
2011-03-31,23.900184631347656,20.53305534139836,0.0063702535124214,0.0125266306144522,0.1724320738989122,0.4337213736680481,XLE,-0.0063702535124214,-0.0125266306144522,2.452479337301885,2.2411356390131707,1.30640775056658,-0.356308054812519,-1.2570108032283702,101.59414672851562,0.0001200190768746,0.0,17.739999771118164,-0.0332425393825907,high_vix,0.009153766226303928,2.346807488157528,0.6140140689298995,0.35,0.15,0.25,0.25,0.6140140689298995,0.3333333333333333,0.0030512554087679757
2011-03-31,19.999332427978516,18.89761912943608,0.0035237370546113,0.0054587621361148,0.0266216021720251,0.0887038285885457,XLP,-0.0035237370546113,-0.0054587621361148,-0.6906183712334018,-0.7493227710609164,-1.1008050014782806,1.6413326483950168,1.609424764738788,101.59414672851562,0.0001200190768746,0.0,17.739999771118164,-0.0332425393825907,high_vix,0.05347630660126779,-0.7199705711471591,0.39557890316020344,0.35,0.15,0.25,0.25,0.39557890316020344,0.3333333333333333,0.01782543553375593
2011-03-31,25.71423721313477,19.224114713741898,0.0048746905359612,0.0072780302401429,0.0559000208177702,0.0965361223335832,XLV,-0.0048746905359612,-0.0072780302401429,-0.0594913371795845,-0.6814359373793979,-0.6202333177412024,0.6932546370840603,0.8716047533679594,101.59414672851562,0.0001200190768746,0.0,17.739999771118164,-0.0332425393825907,high_vix,0.06433121841173017,-0.3704636372794912,0.16851757690400268,0.35,0.15,0.25,0.25,0.16851757690400268,0.3333333333333333,0.021443739470576723
2011-04-30,21.068822860717773,18.761614700181493,0.0033130946814348,0.0052633095773055,0.0976239793117326,0.1114433640494294,XLP,-0.0033130946814348,-0.0052633095773055,0.7062755771839646,-0.6161330033044844,-0.9384158740984004,1.7193507597448512,1.624205496810211,104.53646850585938,0.0289615285141018,0.0,14.75,-0.1685456487990531,low_vix,0.025063164650138692,0.04507128693974011,0.7109016334529146,0.35,0.15,0.25,0.25,0.7109016334529146,0.3333333333333333,0.008354388216712897
2011-04-30,27.368465423583984,18.94291177845512,0.0045711558623743,0.007338425478867,0.1174422032109132,0.1416167421700089,XLV,-0.0045711558623743,-0.007338425478867,1.2386812645496026,-0.2733321866073907,-0.6771996421834292,0.8490115104729424,0.7892529046922934,104.53646850585938,0.0289615285141018,0.0,14.75,-0.1685456487990531,low_vix,0.02468778569147667,0.4826745389711059,0.4769222461036816,0.35,0.15,0.25,0.25,0.4769222461036816,0.3333333333333333,0.00822926189715889
2011-04-30,24.118961334228516,20.497242944792603,0.0070231140087214,0.0132846108754523,0.1039091918098311,0.3691790749926344,XLE,-0.0070231140087214,-0.0132846108754523,0.8751243548197649,2.3120115302728457,1.5623098650017373,-0.8472775449958146,-1.6032799202726682,104.53646850585938,0.0289615285141018,0.0,14.75,-0.1685456487990531,low_vix,-0.0418737201748447,1.5935679425463052,0.17945589332434658,0.35,0.15,0.25,0.25,0.17945589332434658,0.3333333333333333,-0.013957906724948232
2011-05-31,21.596874237060547,19.180176423849353,0.0029949563765505,0.0053724793942606,0.0933341753265475,0.1574028464407224,XLP,-0.0029949563765505,-0.0053724793942606,1.2140794583810872,0.0966325862617307,-0.780662469425374,1.6343522475489831,1.435097079316825,103.36412811279295,-0.0112146546542339,-0.0112146546542339,15.449999809265137,0.0474576141874669,low_vix,-0.0266476622501034,0.655356022321409,0.879637569115139,0.35,0.15,0.25,0.25,0.879637569115139,0.3333333333333333,-0.0088825540833678
2011-05-31,28.044132232666016,19.496717053009434,0.0041292938379244,0.0070594571176015,0.1103312627773562,0.2045816567419558,XLV,-0.0041292938379244,-0.0070594571176015,1.5329483140543825,1.1540526528571238,-0.3378785690926668,0.9509340477730144,0.7613115260946335,103.36412811279295,-0.0112146546542339,-0.0112146546542339,15.449999809265137,0.0474576141874669,low_vix,-0.011240680771440248,1.3435004834557531,0.8476047773125255,0.35,0.15,0.25,0.25,0.8476047773125255,0.3333333333333333,-0.0037468935904800826
2011-05-31,10.193267822265623,18.667568771954063,0.0041695254754468,0.0073544881006609,0.0652133767175622,0.1252757544728704,XLU,-0.0041695254754468,-0.0073544881006609,0.6865274940214714,-0.6234328734489877,-1.4977091754006782,0.9266951997882502,0.6434749883692217,103.36412811279295,-0.0112146546542339,-0.0112146546542339,15.449999809265137,0.0474576141874669,low_vix,-0.0014383796439059182,0.03154731028624186,0.17892772932945092,0.35,0.15,0.25,0.25,0.17892772932945092,0.3333333333333333,-0.0004794598813019727
2011-06-30,27.72889709472656,19.46982037558423,0.0048865729106892,0.0070826813617942,0.0783480320607257,0.1386277095017218,XLV,-0.0048865729106892,-0.0070826813617942,1.4010094165885554,1.399836308673786,-0.3953664789456539,0.9577450548968872,0.8172755094208761,101.62041473388672,-0.0168696182200024,-0.0278950859317502,16.520000457763672,0.0692557062594183,low_vix,-0.039684609801341586,1.4004228626311708,0.8745981711585025,0.35,0.15,0.25,0.25,0.8745981711585025,0.3333333333333333,-0.013228203267113861
2011-06-30,21.0213680267334,19.27333220450155,0.0039596110502825,0.0060124962839645,0.0511034857006067,0.0790855445385572,XLP,-0.0039596110502825,-0.0060124962839645,0.8469373411669796,0.2236314883674345,-0.6725014755833253,1.4614365086623753,1.2248308730465427,101.62041473388672,-0.0168696182200024,-0.0278950859317502,16.520000457763672,0.0692557062594183,low_vix,-0.012807983413135382,0.535284414767207,0.7580411692582532,0.35,0.15,0.25,0.25,0.7580411692582532,0.3333333333333333,-0.00426932780437846
2011-06-30,10.178606033325195,18.66889637011204,0.0044802407395339,0.0062876549903811,0.0612262389615951,0.0898149823494165,XLU,-0.0044802407395339,-0.0062876549903811,1.052803676181702,0.4355824055051848,-1.5250226324968088,1.178537355791703,1.120043010674368,101.62041473388672,-0.0168696182200024,-0.0278950859317502,16.520000457763672,0.0692557062594183,low_vix,-0.009259215882407301,0.7441930408434434,0.6063592610372016,0.35,0.15,0.25,0.25,0.6063592610372016,0.3333333333333333,-0.003086405294135767
2011-07-31,20.752126693725582,18.87479192701619,0.0040957323187823,0.0066157471745786,-0.0150315074119619,0.081125036331161,XLP,-0.0040957323187823,-0.0066157471745786,0.7549021981511594,0.8949773530622539,-1.0476029456854197,1.4789521830266477,1.3003300250720022,99.5875473022461,-0.0200045181567511,-0.0473415763354956,25.25,0.5284503208432789,high_vix,0.001946031517567448,0.8249397756067067,0.8264090316341968,0.35,0.15,0.25,0.25,0.8264090316341968,0.3333333333333333,0.0006486771725224827
2011-07-31,10.084360122680664,18.716859020253857,0.0046629673619406,0.0064424680056822,0.0104985905966321,0.0667890613902555,XLU,-0.0046629673619406,-0.0064424680056822,1.448897705152566,0.6624843451338722,-1.269002559340535,1.1837320957156077,1.3657255445723988,99.5875473022461,-0.0200045181567511,-0.0473415763354956,25.25,0.5284503208432789,high_vix,0.02170619141765351,1.055691025143219,0.816505884971048,0.35,0.15,0.25,0.25,0.816505884971048,0.3333333333333333,0.007235397139217836
2011-07-31,26.62848663330078,19.396701981230592,0.0052069530827337,0.0076882670533773,-0.0270376427333608,0.0872292001453169,XLV,-0.0052069530827337,-0.0076882670533773,0.4285343179065585,0.9939713462779706,-0.3159588144235526,0.900612225169005,0.8955612632220903,99.5875473022461,-0.0200045181567511,-0.0473415763354956,25.25,0.5284503208432789,high_vix,-0.02110135981702166,0.7112528320922645,0.6505880411665335,0.35,0.15,0.25,0.25,0.6505880411665335,0.3333333333333333,-0.007033786605673886
2011-08-31,10.303253173828123,19.573045445434385,0.0077130841072952,0.0139620688675573,0.0107899991916482,0.0767070281912776,XLU,-0.0077130841072952,-0.0139620688675573,1.8563458579422536,1.41657818651141,-1.134582650622869,1.298761666993483,1.220456533248086,94.11265563964844,-0.0549756652403685,-0.0997146069232927,31.6200008392334,0.2522772609597385,high_vix,0.0021610101090883127,1.6364620222268318,1.032378860246353,0.35,0.15,0.25,0.25,1.032378860246353,0.3333333333333333,0.0007203367030294375
2011-08-31,20.792510986328125,19.592214888939026,0.007203688437205,0.0123567507865224,-0.0372444290735426,0.0526135681799178,XLP,-0.007203688437205,-0.0123567507865224,0.8940121961635841,1.1553303082611397,-1.1009806802334958,1.4707137683968283,1.5764746152539777,94.11265563964844,-0.0549756652403685,-0.0997146069232927,31.6200008392334,0.2522772609597385,high_vix,-0.032955903095274075,1.0246712522123618,0.9552849321520037,0.35,0.15,0.25,0.25,0.9552849321520037,0.3333333333333333,-0.010985301031758024
2011-08-31,26.06658935546875,19.980245708140867,0.0093989421794893,0.0164233114710091,-0.0705153884167544,0.0320358225113455,XLV,-0.0093989421794893,-0.0164233114710091,0.2274535362191596,0.9322036841667372,-0.4208044354807285,0.7296817646648225,0.6746165023009393,94.11265563964844,-0.0549756652403685,-0.0997146069232927,31.6200008392334,0.2522772609597385,high_vix,-0.044880583035766586,0.5798286101929484,0.4908939149868631,0.35,0.15,0.25,0.25,0.4908939149868631,0.3333333333333333,-0.014960194345255529
2011-09-30,10.325518608093262,19.22892836916851,0.0079801631953903,0.0150080424678459,0.0144334670471641,0.0765434129112334,XLU,-0.0079801631953903,-0.0150080424678459,1.6394382827852805,1.5709001177815682,-1.2087572674592055,1.362028914486215,1.2079025227026212,87.57925415039062,-0.0694210724886332,-0.1622133844565285,42.959999084472656,0.3586337110772255,high_vix,0.03658545033010263,1.6051692002834244,1.0229784892775269,0.35,0.15,0.25,0.25,1.0229784892775269,0.3333333333333333,0.01219515011003421
2011-09-30,20.107275009155273,19.25953011313592,0.0080549917133661,0.0136098975315085,-0.0434839928788483,0.0053973092134689,XLP,-0.0080549917133661,-0.0136098975315085,1.0196092028718036,1.0231457329256823,-1.155482845977933,1.341421399301337,1.4680278887929843,87.57925415039062,-0.0694210724886332,-0.1622133844565285,42.959999084472656,0.3586337110772255,high_vix,0.04652740091233154,1.021377467898743,0.8865220088914505,0.35,0.15,0.25,0.25,0.8865220088914505,0.3333333333333333,0.015509133637443846
2011-09-30,24.896705627441406,19.742272366973612,0.0103792454800978,0.0178486959639158,-0.1021386266323508,-0.0317929549656549,XLV,-0.0103792454800978,-0.0178486959639158,0.3918909341746132,0.736817610663325,-0.3150792949528356,0.7013299463755412,0.6793979225023283,87.57925415039062,-0.0694210724886332,-0.1622133844565285,42.959999084472656,0.3586337110772255,high_vix,0.05767428654955875,0.5643542724189691,0.4954440683231812,0.35,0.15,0.25,0.25,0.4954440683231812,0.3333333333333333,0.01922476218318625
2011-10-31,10.703282356262209,19.1588497453372,0.0082887026467975,0.0157415394615381,0.0613744675965637,0.0725174036015785,XLU,-0.0082887026467975,-0.0157415394615381,1.653580357317044,1.703635017271533,-0.9666240160815864,1.3634310190195782,1.171728373678475,97.13831329345705,0.1091475285534135,-0.0707710459148297,29.959999084472656,-0.3026070827990004,high_vix,0.010330026048708696,1.6786076872942886,1.0763089363152762,0.35,0.15,0.25,0.25,1.0763089363152762,0.3333333333333333,0.003443342016236232
2011-10-31,21.042814254760746,19.145481428109314,0.0083688274019402,0.014211440599806,0.0140076034290526,-0.0012344593776769,XLP,-0.0083688274019402,-0.014211440599806,0.747144744168889,0.7931227165358308,-0.986869361993345,1.342903247167924,1.3958326355518895,97.13831329345705,0.1091475285534135,-0.0707710459148297,29.959999084472656,-0.3026070827990004,high_vix,0.027705609655839236,0.7701337303523599,0.8062003720042776,0.35,0.15,0.25,0.25,0.8062003720042776,0.3333333333333333,0.009235203218613078
2011-10-31,26.332605361938477,19.598401519266183,0.0110941567856623,0.0191347680132009,-0.0111114565178587,-0.0378486716596424,XLV,-0.0110941567856623,-0.0191347680132009,0.2664540565995622,0.3410976514353759,-0.300954765597591,0.6446803357834926,0.6747428527054409,97.13831329345705,0.1091475285534135,-0.0707710459148297,29.959999084472656,-0.3026070827990004,high_vix,0.009534857965116217,0.30377585401746904,0.3910341311887089,0.35,0.15,0.25,0.25,0.3910341311887089,0.3333333333333333,0.003178285988372072
2011-11-30,10.813847541809082,18.8080519909086,0.0089515379779215,0.0121210045401966,0.0495566166691845,0.0608813317146339,XLU,-0.0089515379779215,-0.0121210045401966,0.744416904388445,1.660101492870945,-0.9391896020767464,1.3337478626469104,1.2036656992530312,96.74357604980467,-0.0040636617032855,-0.0745471180291297,27.799999237060547,-0.0720961252809774,high_vix,0.033313810984447745,1.202259198629695,0.9142656696838667,0.35,0.15,0.25,0.25,0.9142656696838667,0.3333333333333333,0.011104603661482582
2011-11-30,21.625818252563477,18.78353539598102,0.0088414826764237,0.011464325932908,0.0400772791118535,0.0013401946589688,XLP,-0.0088414826764237,-0.011464325932908,0.4532193682221466,0.8274452892465027,-0.9722035388652608,1.3611549465784325,1.3067876274206214,96.74357604980467,-0.0040636617032855,-0.0745471180291297,27.799999237060547,-0.0720961252809774,high_vix,0.027703267823862454,0.6403323287343247,0.7452714277269881,0.35,0.15,0.25,0.25,0.7452714277269881,0.3333333333333333,0.009234422607954151
2011-11-30,10.588135719299316,19.017359891234086,0.0129399653945254,0.0172315615268786,0.0522704993412448,-0.0241695571056193,XLK,-0.0129399653945254,-0.0172315615268786,0.8277851717139604,0.4707028064846137,-0.6573365221081289,0.3405093409766544,0.4011262459686664,96.74357604980467,-0.0040636617032855,-0.0745471180291297,27.799999237060547,-0.0720961252809774,high_vix,-0.0022891312875114034,0.649243989099287,0.3140438146048613,0.35,0.15,0.25,0.25,0.3140438146048613,0.3333333333333333,-0.0007630437625038011
2011-12-31,22.224924087524418,18.6524268960542,0.0086863831705512,0.0098329219041422,0.1053175568248274,0.0572539360549906,XLP,-0.0086863831705512,-0.0098329219041422,-0.4690976001433932,1.1251137539930889,-1.1971567511711665,1.375857229686029,1.3870264662809308,97.75437927246094,0.0104482722670484,-0.0648777343479735,23.399999618530273,-0.1582733719166644,high_vix,-0.014158110601882434,0.32800807692484785,0.6259502382397617,0.35,0.15,0.25,0.25,0.6259502382397617,0.3333333333333333,-0.004719370200627478
2011-12-31,11.174098014831545,18.774722942109687,0.0090354030600521,0.0114594452600622,0.0821827395742773,0.0978023884849326,XLU,-0.0090354030600521,-0.0114594452600622,-1.103155105273518,1.616318939863867,-1.00331390895542,1.2922052967335762,1.1006859300050158,97.75437927246094,0.0104482722670484,-0.0648777343479735,23.399999618530273,-0.1582733719166644,high_vix,-0.03613117165637203,0.25658191729517454,0.5375293913946462,0.35,0.15,0.25,0.25,0.5375293913946462,0.3333333333333333,-0.012043723885457342
2011-12-31,27.371898651123047,19.088609664628667,0.0117597917222074,0.0137708128102449,0.0994184957930119,-0.0128745994614912,XLV,-0.0117597917222074,-0.0137708128102449,-0.6307735658506357,0.2755745420407707,-0.5057941902945283,0.6392328313851061,0.6937823208799753,97.75437927246094,0.0104482722670484,-0.0648777343479735,23.399999618530273,-0.1582733719166644,high_vix,0.03199761294838921,-0.1775995119049325,0.19522483035536473,0.35,0.15,0.25,0.25,0.19522483035536473,0.3333333333333333,0.010665870982796402
2012-01-31,21.910261154174805,18.92822306005558,0.0085938893139559,0.0088009072234451,0.0412229509281443,0.0558079891059737,XLP,-0.0085938893139559,-0.0088009072234451,-0.3915024066575212,0.5886141633922236,-0.7147654873990992,1.367389192769115,1.3800868257027532,102.28765106201172,0.0463741043960357,-0.0215122767775688,19.440000534057617,-0.1692307328644896,high_vix,0.03746498194047043,0.09855587836735122,0.6141487389366751,0.35,0.15,0.25,0.25,0.6141487389366751,0.3333333333333333,0.012488327313490144
